id_inserm;Geo_X;Geo_Y
9062319;568664;2445341
9062323;603683;2430220
9062326;614734;2409771
9062336;604739;2421668
9062343;603603;2441283
9062351;592612;2444327
9062360;596251;2415393
9062364;623575;2450441
9062369;592384;2426218
9062371;589256;2431612
9062374;568053;2401364
9062379;591839;2432869
9062382;603259;2435464
9062385;608879;2377663
9062388;590150;2430641
9062402;593297;2438213
9062403;612486;2435932
9062411;587033;2436856
9062426;587328;2381770
9062432;595721;2428426
9062435;579680;2423480
9062437;619231;2403274
9062438;596375;2424372
9062442;577488;2436040
9062452;590247;2433435
9062459;600164;2433752
9062464;606045;2429560
9062474;579902;2443684
9062480;603830;2434470
9062483;624038;2453007
9062485;620389;2437929
9062486;554673;2443863
9062500;614698;2423642
9062502;592743;2423745
9062503;617745;2427026
9062504;588087;2434344
9062508;633687;2375562
9062512;610983;2433907
9062530;599415;2462308
9062533;603517;2429938
9062538;622109;2422670
9062550;584468;2425124
9062563;608515;2434662
9062566;596546;2431648
9062573;626051;2448477
9062574;598269;2411817
9062577;571018;2397875
9062584;617245;2401038
9062588;601433;2432214
9062593;639474;2363275
9062596;603856;2430326
9062598;624688;2393619
9062601;604104;2427142
9062603;595881;2424111
9062605;587945;2438721
9062610;627511;2433249
9062618;592284;2433453
9062619;588720;2425484
9062622;595526;2425164
9062627;612672;2432258
9062630;604394;2442128
9062633;615167;2426177
9062634;610191;2348998
9062635;595142;2416806
9062639;587964;2443592
9062644;623831;2420723
9062651;595532;2394194
9062655;573689;2420869
9062658;591171;2423923
9062659;614276;2428631
9062661;596787;2415246
9062670;597848;2429026
9062674;603235;2427786
9062675;583012;2433154
9062676;617574;2372645
9062682;610372;2398265
9062691;605237;2428936
9062698;593114;2431543
9062703;592865;2431905
9062704;626972;2422653
9062709;603961;2431142
9062710;597052;2436974
9062711;629960;2379401
9062713;599900;2423016
9062714;603913;2432003
9062715;615371;2438749
9062716;618101;2439002
9062719;592418;2444406
9062720;606222;2444050
9062723;577497;2449924
9062724;604305;2406347
9062726;597499;2404249
9062738;609257;2421027
9062739;603932;2427692
9062740;594937;2433965
9062743;588874;2420840
9062751;645839;2424843
9062758;606393;2432772
9062776;586263;2432730
9062777;614409;2431562
9062781;608820;2429243
9062784;547633;2407439
9062785;583007;2432923
9062791;602247;2426150
9062799;595730;2425425
9062808;593691;2434217
9062818;584618;2423578
9062821;609454;2402040
9062823;577835;2435882
9062833;611369;2401405
9062834;610283;2433000
9062835;601300;2423997
9062839;589244;2436544
9062842;571479;2418591
9062843;597437;2431515
9062844;596907;2428282
9062847;610331;2418853
9062857;603189;2405978
9062858;597727;2404124
9062862;614862;2426102
9062864;595822;2427467
9062868;560266;2434593
9062875;620964;2426750
9062876;602504;2438479
9062878;601144;2404711
9062882;597661;2432284
9062885;617072;2440765
9062897;595063;2418665
9062900;588711;2436889
9062901;594288;2444992
9062907;601279;2408693
9062908;614025;2408967
9062921;602468;2430694
9062924;606106;2434911
9062929;603721;2421202
9062946;662965;2378116
9062950;620341;2427112
9062951;592048;2426011
9062953;607834;2429058
9062957;588298;2434242
9062958;599416;2439865
9062965;641139;2401287
9062970;600736;2442564
9062984;617219;2427918
9062986;600862;2432417
9062989;609716;2436076
9062990;604279;2442217
9062999;607876;2428983
9063000;593837;2440194
9063007;600845;2425481
9063008;595691;2429782
9063015;598525;2427163
9063017;596986;2392041
9063021;604458;2428097
9063026;607032;2404022
9063030;606217;2404311
9063033;657734;2452719
9063035;610669;2400998
9063039;622493;2393390
9063041;638632;2438337
9063042;601860;2409841
9063068;601888;2422944
9063074;600029;2432262
9063080;586457;2421305
9063084;591911;2411296
9063085;594346;2419742
9063093;602541;2437340
9063094;592440;2435202
9063097;598058;2417612
9063103;594018;2434107
9063104;611783;2432319
9063105;597378;2431243
9063106;597993;2419231
9063109;604093;2442278
9063110;602656;2424335
9063112;606928;2399727
9063113;572456;2443691
9063114;615728;2423274
9063116;600408;2404353
9063117;575149;2449797
9063131;574483;2419693
9063138;599755;2433083
9063140;588099;2436138
9063142;602627;2436391
9063147;612586;2427216
9063153;597613;2431691
9063158;611726;2417310
9063159;604344;2431934
9063161;614310;2410542
9063164;595104;2394664
9063167;575065;2425716
9063171;573855;2419440
9063174;625825;2419286
9063176;607280;2414150
9063183;612573;2433974
9063214;599235;2437546
9063220;615863;2434223
9063223;579941;2432465
9063227;578112;2453085
9063229;610851;2430525
9063234;665361;2418243
9063238;598496;2427121
9063241;597498;2403736
9063253;635625;2374979
9063254;610182;2416287
9063256;596795;2435506
9063260;604314;2441914
9063269;600631;2443053
9063272;584717;2424615
9063285;604979;2432827
9063291;633284;2376034
9063297;576462;2445443
9063300;617582;2423062
9063304;639859;2440424
9063310;594601;2420920
9063311;629674;2396008
9063323;578889;2423065
9063326;604522;2415624
9063332;573748;2425156
9063333;596289;2428198
9063342;644347;2375235
9063351;593138;2436249
9063362;594672;2415055
9063371;603968;2445175
9063374;585797;2433943
9063375;596830;2431525
9063379;584039;2418182
9063384;614004;2434676
9063387;596962;2427200
9063389;606819;2427816
9063390;554723;2441324
9063394;605469;2423385
9063396;546861;2429943
9063398;603271;2418633
9063402;605327;2426995
9063416;600245;2439452
9063420;594444;2425430
9063425;609497;2398850
9063432;601539;2407863
9063434;605279;2417598
9063436;611877;2423816
9063441;592196;2421025
9063442;598070;2417714
9063447;603866;2430975
9063450;603332;2434074
9063455;611215;2434984
9063457;595813;2400028
9063458;613707;2411842
9063461;587596;2440611
9063477;595542;2439373
9063482;615862;2422912
9063486;597896;2424772
9063490;597869;2418129
9063491;595732;2460153
9063494;605290;2425159
9063507;596504;2434587
9063512;598806;2430881
9063513;598469;2426263
9063514;609563;2438063
9063518;611320;2411894
9063520;597219;2436149
9063525;592941;2435607
9063534;622327;2430301
9063535;546146;2441232
9063538;570921;2417068
9063552;659852;2377881
9063554;589103;2397159
9063555;611818;2439820
9063558;607336;2404626
9063563;594491;2427147
9063564;605512;2427453
9063566;633677;2375295
9063570;595992;2430093
9063579;606481;2456587
9063582;579641;2396039
9063587;617105;2432687
9063591;608268;2431032
9063602;597627;2433853
9063607;552573;2442351
9063610;573355;2442452
9063614;638339;2436731
9063617;595313;2461191
9063618;588838;2441205
9063621;619893;2371682
9063628;592361;2434959
9063629;598587;2403650
9063643;587115;2427124
9063644;599643;2431111
9063646;596264;2441029
9063649;571140;2419720
9063650;604637;2431220
9063651;600302;2437515
9063656;615164;2425574
9063664;605239;2405090
9063665;581202;2413519
9063668;596717;2434907
9063670;581907;2444795
9063675;597986;2435651
9063677;599042;2408537
9063682;614405;2409060
9063691;584435;2380431
9063694;583270;2445296
9063696;596339;2432244
9063703;614521;2430456
9063707;635771;2361905
9063722;593355;2433439
9063724;632047;2436975
9063737;598838;2418132
9063739;612807;2438989
9063741;599106;2432550
9063742;615659;2434968
9063743;611532;2423751
9063744;582120;2451302
9063745;600083;2440737
9063753;588117;2409505
9063764;619028;2395218
9063796;601889;2434503
9063808;647925;2378367
9063823;616457;2439643
9063825;579217;2451194
9063826;570593;2417978
9063830;585879;2398094
9063834;608906;2423344
9063840;605891;2427273
9063844;606344;2432989
9063845;576712;2450681
9063850;589522;2436434
9063851;607723;2430244
9063861;579716;2433369
9063864;614285;2430780
9063868;602429;2430231
9063871;608924;2434376
9063877;572634;2425004
9063882;606735;2410129
9063888;615605;2421310
9063892;599279;2410446
9063897;603882;2438689
9063903;593713;2432787
9063904;600625;2424034
9063906;616143;2407506
9063908;609899;2430290
9063910;589660;2424298
9063915;629346;2379546
9063928;606055;2439379
9063930;639670;2448737
9063944;606021;2412088
9063945;584499;2432545
9063946;637342;2451308
9063949;627430;2431737
9063953;608796;2428181
9063963;596195;2439916
9063967;603322;2441580
9063969;585450;2432012
9063971;602309;2432281
9063972;606624;2443437
9063973;603465;2410607
9063980;617224;2431672
9063984;602722;2432546
9064010;579444;2427987
9064017;639099;2411925
9064024;607373;2434197
9064027;594953;2439356
9064037;628383;2371335
9064040;592446;2413701
9064046;678997;2406289
9064047;589224;2420271
9064051;574345;2419712
9064054;659080;2424730
9064060;580694;2448979
9064061;594371;2426545
9064074;602779;2435302
9064076;594085;2424586
9064079;602065;2433044
9064085;549563;2448773
9064088;599773;2439197
9064091;599200;2438450
9064093;613483;2419759
9064104;627425;2363570
9064108;613120;2431903
9064119;600712;2426687
9064120;577225;2447393
9064128;602164;2430722
9064132;604090;2430500
9064141;578155;2437156
9064149;599249;2414906
9064150;604891;2428076
9064154;591226;2444152
9064157;569046;2443171
9064158;612889;2434925
9064163;602079;2419897
9064164;601562;2411414
9064182;603403;2436571
9064186;596395;2433386
9064187;639773;2440260
9064190;577995;2435752
9064195;577491;2429581
9064196;591378;2433086
9064197;590211;2430800
9064206;601422;2431869
9064213;594120;2441559
9064222;683634;2401059
9064253;609515;2419244
9064254;608996;2448752
9064257;620360;2427757
9064264;603528;2439039
9064269;596694;2415208
9064270;597080;2432468
9064281;606693;2436503
9064287;568723;2442490
9064301;612030;2436911
9064302;608126;2438871
9064319;596843;2432312
9064321;587886;2427018
9064323;593206;2442720
9064338;582931;2444975
9064343;573667;2420834
9064352;609470;2431922
9064353;609503;2438502
9064355;618140;2437711
9064357;578775;2419083
9064358;590114;2432171
9064359;573371;2447390
9064362;636228;2384200
9064380;596985;2432393
9064382;580946;2412055
9064388;592285;2444039
9064391;601265;2432087
9064392;611161;2431538
9064396;593337;2440462
9064404;564560;2410524
9064405;616386;2439464
9064407;591485;2433031
9064409;574046;2420051
9064416;596662;2460608
9064420;573453;2425445
9064424;606551;2437018
9064425;593438;2425437
9064426;597134;2433910
9064431;617134;2433888
9064438;595346;2429240
9064454;578379;2446170
9064458;600635;2432188
9064475;609042;2416747
9064476;596429;2439946
9064483;608517;2415033
9064489;603934;2432229
9064492;564308;2410779
9064497;665964;2441392
9064500;599868;2448305
9064506;591732;2397459
9064509;591021;2431950
9064523;601121;2423090
9064528;589718;2432436
9064531;611990;2434696
9064535;594094;2445657
9064538;601963;2440300
9064545;594079;2441887
9064546;600071;2440977
9064552;587571;2420838
9064553;604225;2424010
9064555;622513;2393238
9064556;627005;2434397
9064558;589661;2438543
9064561;599082;2432345
9064563;604288;2430360
9064568;588980;2436251
9064569;631305;2381556
9064576;594325;2436498
9064578;611129;2376361
9064580;589136;2442381
9064590;605546;2434976
9064593;615606;2438328
9064596;587310;2433728
9064606;599064;2422456
9064610;605026;2432792
9064611;560014;2462133
9064612;616566;2406502
9064614;590922;2428297
9064615;597808;2430805
9064621;605615;2403836
9064644;588766;2432342
9064645;596343;2456918
9064650;651442;2380337
9064654;617559;2423218
9064656;576589;2418862
9064657;605718;2423568
9064661;585888;2382100
9064682;612974;2425335
9064684;603984;2434613
9064687;592920;2434185
9064689;604289;2445457
9064690;580858;2432294
9064693;550915;2442539
9064708;604782;2411978
9064711;601378;2423883
9064713;590675;2432328
9064716;608976;2419416
9064725;598832;2449899
9064758;569046;2443171
9064761;595870;2399941
9064766;604613;2429615
9064774;611567;2431057
9064781;614819;2429828
9064782;612699;2426680
9064787;602350;2436343
9064790;594084;2432919
9064798;604053;2430435
9064819;596797;2410299
9064823;596330;2444236
9064824;588087;2423376
9064833;604141;2426655
9064834;596397;2431037
9064839;577216;2422804
9064842;593768;2433416
9064847;608310;2436154
9064848;569138;2439421
9064858;616962;2406906
9064861;573967;2420839
9064869;593114;2431543
9064871;584447;2423750
9064872;593576;2438165
9064878;603099;2438317
9064880;621756;2426522
9064883;596608;2435075
9064892;590979;2437737
9064897;619441;2427991
9064899;597869;2428850
9064900;614014;2427030
9064902;602462;2432098
9064906;617613;2426667
9064908;603760;2441995
9064909;608280;2431083
9064911;597497;2434440
9064914;605926;2444432
9064917;619163;2433700
9064929;606811;2431756
9064930;578169;2436880
9064932;601226;2430731
9064935;595578;2431815
9064937;614514;2425107
9064943;621290;2393620
9064949;617231;2428577
9064952;595593;2435421
9064954;608452;2435542
9064958;629278;2427522
9064963;611880;2450855
9064966;586148;2461177
9064969;605295;2418640
9064971;633090;2428586
9064973;600532;2443417
9064979;599651;2431501
9064982;591603;2437102
9064984;596182;2422625
9064987;560475;2443911
9064989;646395;2411647
9064992;592081;2435522
9064994;625662;2451875
9064998;612818;2424417
9070008;601562;2411414
9070012;596075;2415907
9070013;613463;2419589
9070015;590885;2458542
9070022;604984;2426182
9070029;589367;2433167
9070033;629793;2415467
9070034;668348;2436314
9070043;573114;2421801
9070044;599851;2424021
9070047;595215;2436442
9070051;616171;2424927
9070055;592082;2458235
9070059;599407;2426864
9070069;606485;2430458
9070071;599928;2435028
9070073;608159;2416535
9070081;591890;2434906
9070083;558364;2420752
9070084;591690;2429611
9070089;596336;2414991
9070102;596821;2425967
9070108;618870;2431262
9070112;598936;2409926
9070116;653869;2384018
9070117;600385;2409716
9070118;630228;2447831
9070129;577556;2435823
9070132;590332;2456674
9070135;591511;2431031
9070144;576486;2392839
9070145;594586;2426625
9070147;613647;2436631
9070150;605161;2418494
9070165;615504;2422949
9070167;574491;2447891
9070168;623160;2394900
9070188;596458;2417045
9070189;606769;2437126
9070192;609393;2424705
9070202;667885;2385903
9070207;601358;2427226
9070209;596390;2427575
9070220;618147;2397613
9070224;613449;2438955
9070227;608530;2420889
9070232;611193;2424533
9070242;600927;2384549
9070244;609759;2411710
9070250;611127;2429877
9070257;615147;2425517
9070274;593553;2410459
9070282;608827;2431869
9070291;586081;2437257
9070293;610986;2424684
9070295;591056;2436757
9070305;596966;2423721
9070309;575353;2458071
9070310;609471;2434681
9070314;598045;2405662
9070325;594122;2433689
9070328;599784;2405935
9070333;598150;2421200
9070338;618390;2403211
9070344;606846;2402707
9070355;642382;2439300
9070361;603198;2440629
9070366;600776;2437919
9070368;609590;2420434
9070370;604689;2416970
9070373;599484;2433555
9070374;669109;2380232
9070375;603347;2432151
9070377;595629;2437111
9070391;601114;2426663
9070404;567256;2424877
9070407;588994;2429665
9070408;626376;2348895
9070410;583976;2420469
9070413;634771;2452771
9070428;587863;2427205
9070434;610543;2434648
9070439;598598;2427328
9070454;612010;2449924
9070462;593257;2424488
9070470;599397;2426097
9070476;596200;2419985
9070477;623901;2391709
9070487;597961;2441950
9070489;603763;2429498
9070490;596213;2424435
9070503;595762;2436600
9070505;612121;2428803
9070522;615676;2427348
9070539;604598;2441584
9070545;570799;2425779
9070550;593917;2421271
9070553;581297;2448111
9070554;596828;2428214
9070556;603740;2430819
9070560;603187;2438837
9070563;578805;2424033
9070566;589907;2427944
9070567;574218;2425579
9070569;581749;2451151
9070579;587441;2443986
9070580;555040;2443038
9070587;604230;2420627
9070592;608635;2448544
9070597;598355;2442223
9070600;592688;2435236
9070607;603200;2442542
9070615;548000;2444714
9070623;584469;2424450
9070625;596789;2408436
9070627;603730;2430423
9070641;607432;2404410
9070649;601026;2410459
9070653;580666;2449238
9070664;606080;2411683
9070678;592910;2436177
9070696;626367;2378604
9070698;613686;2433837
9070707;585255;2423091
9070721;598906;2422444
9070730;601206;2419446
9070736;663053;2434409
9070738;598116;2417602
9070741;604497;2430646
9070744;545092;2448894
9070752;579934;2392096
9070757;598635;2411690
9070758;592001;2420890
9070759;594527;2413119
9070762;612572;2428277
9070767;602534;2438555
9070783;600582;2440830
9070790;585186;2429888
9070808;596268;2443617
9070826;600516;2439889
9070828;595844;2435575
9070838;600386;2441387
9070839;604144;2441407
9070840;603510;2432804
9070853;579466;2420345
9070854;615954;2434049
9070857;597082;2425203
9070858;573431;2442256
9070867;579501;2446879
9070876;603137;2439354
9070877;613499;2412031
9070878;618115;2399592
9070882;607983;2423016
9070886;607935;2431345
9070889;599918;2421832
9070890;622742;2422321
9070892;597337;2442187
9070896;610761;2412660
9070920;543831;2448366
9070924;605169;2416722
9070927;609015;2429243
9070928;610053;2401983
9070939;601188;2424809
9070941;595710;2432223
9070945;597141;2425781
9070951;588118;2431072
9070952;591831;2439434
9070959;605507;2430354
9070960;603369;2440836
9070961;584601;2428595
9070973;597014;2436125
9070985;601869;2423536
9070989;618499;2429154
9070990;599161;2433356
9070991;563047;2406153
9071003;585620;2438871
9071005;580541;2422834
9071017;613513;2437185
9071020;588482;2431396
9071031;593264;2424556
9071037;603144;2429542
9071044;602362;2425649
9071045;592016;2426333
9071046;638778;2412610
9071047;598338;2421934
9071050;610185;2436436
9071055;615945;2434184
9071056;592237;2438451
9071058;627621;2415536
9071059;591373;2417252
9071060;584147;2420539
9071061;563232;2405274
9071074;608007;2392474
9071078;608221;2432359
9071079;590093;2424719
9071088;603380;2438073
9071089;629696;2437818
9071100;582082;2448651
9071111;621060;2396403
9071116;593262;2436896
9071120;619938;2410176
9071126;577322;2446136
9071134;598001;2409581
9071142;605107;2428170
9071147;591753;2439320
9071158;593546;2426166
9071159;571376;2425723
9071163;609761;2429407
9071165;597027;2427418
9071167;583584;2448992
9071179;595546;2428412
9071186;614750;2417499
9071187;600855;2427671
9071195;580547;2411466
9071202;561826;2439292
9071213;579228;2451665
9071219;606086;2445026
9071221;603524;2438375
9071230;590221;2420318
9071233;608792;2431384
9071236;626232;2392154
9071238;608881;2430283
9071249;585468;2432504
9071250;591584;2436631
9071251;596598;2431739
9071259;627986;2379499
9071260;619467;2394588
9071266;663353;2378218
9071272;594322;2441035
9071278;605337;2432470
9071283;593297;2438213
9071286;595277;2434720
9071293;611667;2417845
9071296;589973;2412027
9071301;590442;2446424
9071306;606072;2427412
9071315;601477;2425498
9071326;603649;2418161
9071329;618173;2438573
9071335;615443;2423006
9071339;604716;2419994
9071345;601676;2407344
9071355;592859;2431138
9071357;603045;2430750
9071372;596153;2424907
9071374;605032;2428117
9071381;572817;2421857
9071385;602144;2421398
9071392;624753;2421248
9071393;585796;2423340
9071405;609631;2401212
9071414;601129;2411257
9071416;590173;2438540
9071417;665708;2428260
9071419;606415;2444890
9071426;591336;2424752
9071433;594168;2434977
9071434;598623;2422627
9071439;602325;2432036
9071442;612301;2416777
9071446;596070;2433914
9071458;560323;2443774
9071477;574010;2419974
9071480;605325;2442044
9071483;570676;2426044
9071486;592873;2438711
9071497;604840;2427165
9071506;593340;2424380
9071507;609698;2434811
9071521;602290;2431804
9071529;604693;2415817
9071531;607630;2434076
9071532;623107;2421050
9071535;592992;2423884
9071540;623776;2393413
9071546;592368;2398251
9071548;575254;2386069
9071556;605558;2403820
9071557;607010;2422635
9071561;599676;2435612
9071563;590247;2432842
9071575;596779;2439464
9071579;612859;2421217
9071582;586574;2443431
9071583;592762;2414256
9071587;613949;2426249
9071595;634028;2434429
9071596;617258;2423735
9071598;590927;2394185
9071601;602273;2440387
9071603;604848;2422109
9071605;604613;2429615
9071610;599513;2420842
9071627;556087;2443505
9071629;613487;2419139
9071637;594094;2441518
9071638;601088;2438111
9071643;613716;2455584
9071645;594586;2402515
9071656;596821;2432016
9071667;591539;2418135
9071668;593229;2433689
9071672;651550;2413308
9071674;613758;2455834
9071688;606031;2413800
9071699;604830;2417659
9071707;596744;2431521
9071710;560512;2442939
9071716;615963;2407832
9071717;604000;2430463
9071719;603872;2391493
9071728;590235;2429425
9071729;592132;2444002
9071738;580020;2421804
9071740;604793;2430839
9071743;591442;2437111
9071746;615662;2436914
9071752;595734;2427078
9071753;608602;2431368
9071760;609453;2432790
9071762;568959;2413840
9071763;591495;2439454
9071767;594937;2421945
9071770;559866;2440436
9071774;603013;2429021
9071779;614008;2396612
9071783;616006;2434266
9071786;599839;2432159
9071794;614543;2428842
9071798;602911;2431759
9071800;597338;2431369
9071801;553127;2444782
9071807;601106;2424038
9071813;594211;2445595
9071816;594564;2435022
9071818;603342;2428571
9071825;605163;2405858
9071827;582034;2430758
9071829;610409;2421633
9071832;606819;2404132
9071837;580230;2449797
9071848;595444;2425771
9071850;604093;2435587
9071855;654948;2442337
9071856;586391;2439962
9071869;611517;2399990
9071894;585720;2434139
9071896;626070;2378265
9071900;592441;2427532
9071905;597525;2443124
9071907;569138;2439421
9071908;625083;2391766
9071910;607907;2434303
9071912;605102;2410343
9071922;595208;2416866
9071924;595972;2434856
9071927;613695;2429747
9071931;594877;2432737
9071932;595227;2441068
9071953;568440;2423636
9071960;579650;2449591
9071964;602672;2425378
9071969;597925;2424836
9071972;581103;2448122
9071975;579500;2422991
9071978;593627;2426603
9071980;598976;2432448
9071981;585209;2422699
9071983;612904;2401156
9071986;645195;2376107
9071987;611355;2429880
9071995;611006;2419358
9071997;562013;2404884
9072003;642351;2452192
9072009;588994;2422455
9072011;595805;2434370
9072012;594365;2427627
9072013;603089;2432968
9072018;592883;2442742
9072022;603480;2435240
9072024;607618;2427740
9072026;626937;2350076
9072034;598114;2410353
9072038;605606;2430831
9072042;615070;2431385
9072048;645328;2443976
9072062;582405;2444151
9072066;616026;2395412
9072068;606559;2430681
9072085;602453;2431899
9072087;594187;2418214
9072092;585540;2421876
9072093;604361;2425140
9072112;613761;2423027
9072114;566502;2445265
9072117;595188;2428821
9072132;627499;2361603
9072139;612774;2423025
9072141;608574;2435772
9072147;592858;2442638
9072148;604440;2414783
9072157;583681;2433639
9072167;617149;2438281
9072169;609305;2427411
9072179;614307;2411979
9072182;610412;2428515
9072188;594956;2432103
9072189;596392;2437233
9072206;601450;2435830
9072212;612709;2439263
9072214;565274;2440197
9072215;609126;2420914
9072222;672029;2396402
9072230;623613;2426686
9072231;612515;2427309
9072235;537664;2449869
9072242;594740;2444308
9072244;602543;2441835
9072249;620350;2421098
9072251;610223;2399935
9072254;606184;2424593
9072255;613074;2419757
9072260;607867;2418284
9072263;624246;2453542
9072265;648275;2422588
9072268;632611;2453642
9072273;632752;2389102
9072276;586361;2423988
9072279;600357;2442064
9072280;594537;2418601
9072284;609578;2427576
9072286;603801;2431173
9072287;594958;2405865
9072292;601446;2437307
9072294;594034;2436473
9072296;603076;2430509
9072297;613316;2436159
9072307;596439;2424377
9072313;600909;2442853
9072315;567401;2413868
9072316;610696;2419346
9072328;572707;2442315
9072330;617512;2427246
9072331;602028;2436334
9072341;600784;2425788
9072342;577793;2418215
9072346;604072;2431933
9072347;602460;2432805
9072352;612614;2427091
9072353;615719;2440959
9072358;613650;2435256
9072360;604473;2440953
9072370;601325;2438280
9072372;610753;2422789
9072375;593294;2414184
9072377;602745;2444872
9072397;575423;2435207
9072401;588464;2442693
9072404;588807;2427572
9072409;600025;2433230
9072416;613424;2434238
9072425;611321;2427571
9072427;592040;2440602
9072428;593944;2444704
9072430;587575;2432394
9072444;591976;2439516
9072449;627678;2430144
9072451;611678;2426107
9072452;613455;2428296
9072453;555421;2442198
9072454;610505;2447864
9072455;624484;2452986
9072462;580383;2440254
9072466;596281;2400096
9072468;593865;2432325
9072469;576860;2438297
9072470;593938;2399210
9072471;614387;2428604
9072474;606070;2418764
9072479;580360;2405538
9072480;596298;2415860
9072487;599210;2437698
9072489;632837;2453600
9072490;593609;2412455
9072494;600170;2408541
9072496;591584;2439286
9072501;606798;2400336
9072502;614490;2432986
9072504;614099;2430943
9072512;609766;2435081
9072520;575519;2419349
9072526;595441;2420057
9072527;599635;2427760
9072528;576219;2415620
9072531;610195;2376098
9072535;572758;2424793
9072539;598506;2422831
9072542;595367;2435807
9072554;594822;2450758
9072558;596294;2427503
9072562;547454;2421792
9072572;595113;2436625
9072573;615389;2391394
9072574;614636;2413650
9072578;547481;2444130
9072583;579073;2423539
9072586;610250;2433927
9072595;597028;2426051
9072602;609806;2434654
9072603;595370;2408136
9072609;569944;2445788
9072612;599540;2401124
9072617;560119;2442845
9072619;607411;2430858
9072622;611978;2433706
9072627;577949;2435731
9072629;602465;2436510
9072638;594042;2443907
9072640;596635;2424396
9072643;581868;2430701
9072665;559377;2430307
9072670;606711;2444637
9072675;610776;2418927
9072676;605270;2428990
9072680;596786;2424356
9072683;601534;2409403
9072685;606753;2437805
9072686;602314;2424775
9072691;618031;2399535
9072693;586973;2427127
9072699;589875;2429991
9072703;602345;2441537
9072705;601698;2437654
9072708;575500;2449696
9072711;623348;2394799
9072719;572918;2421824
9072727;597350;2434114
9072728;593160;2423640
9072731;601238;2432110
9072732;584930;2422255
9072733;594288;2436909
9072736;581584;2448110
9072737;596401;2415268
9072741;581758;2445339
9072743;591438;2430754
9072747;605085;2432877
9072755;626325;2429478
9072757;601193;2424935
9072759;601876;2432236
9072761;554775;2460402
9072762;596702;2416347
9072769;575204;2419634
9072774;596177;2423712
9072776;585651;2421782
9072779;592240;2404893
9072783;596652;2426904
9072784;588956;2451330
9072794;599009;2424921
9072797;582569;2432202
9072798;663280;2443187
9072799;602435;2437489
9072803;589183;2432656
9072822;598440;2426139
9072824;578224;2450345
9072827;609532;2398911
9072830;597352;2434048
9072833;591824;2435430
9072840;604730;2434880
9072849;619144;2420490
9072851;596904;2436169
9072855;615653;2426756
9072856;596406;2426842
9072859;578957;2436813
9072864;615291;2439901
9072866;617072;2406473
9072870;594049;2435450
9072871;594900;2428565
9072878;605872;2431231
9072880;615016;2384461
9072886;595985;2426449
9072887;601259;2409751
9072895;585339;2438876
9072906;605606;2415185
9072908;616425;2433830
9072909;575140;2424877
9072911;602024;2394922
9072923;574266;2431435
9072934;598246;2433798
9072936;607554;2435971
9072940;588387;2409423
9072952;615945;2434184
9072954;594579;2442283
9072955;605371;2418490
9072956;615194;2434209
9072962;566479;2428376
9072964;599472;2434528
9072972;578213;2450084
9072975;607649;2438799
9072984;602035;2422909
9072993;594783;2459031
9072996;623414;2394837
9073005;632026;2415606
9073010;626645;2364467
9073016;600005;2440374
9073033;615345;2455970
9073036;584945;2429085
9073037;612635;2400831
9073038;593719;2419225
9073039;590670;2431692
9073041;593216;2425471
9073044;588747;2434759
9073046;610045;2433529
9073050;610492;2410996
9073051;599529;2427597
9073057;600841;2430535
9073059;603251;2432956
9073060;604126;2431640
9073068;640770;2439727
9073075;604333;2412850
9073083;599663;2423196
9073085;611151;2423962
9073110;606129;2435940
9073112;597943;2428784
9073117;620603;2410676
9073118;603431;2432403
9073123;657840;2423580
9073127;600726;2422912
9073131;599930;2431465
9073133;604380;2426225
9073137;599289;2417343
9073140;589456;2429434
9073145;594749;2445315
9073149;585946;2382312
9073155;610908;2427137
9073162;642723;2416657
9073165;623199;2422072
9073170;589234;2430170
9073171;604119;2431995
9073177;611900;2423836
9073190;595761;2415466
9073191;602882;2432480
9073193;614904;2434439
9073200;600426;2427149
9073209;591309;2434890
9073215;601184;2436851
9073216;594509;2422438
9073220;610919;2427879
9073222;599615;2423762
9073235;602648;2429819
9073239;602373;2429503
9073240;618474;2397836
9073250;612821;2421705
9073251;593045;2423895
9073253;601683;2431342
9073262;623219;2422092
9073264;610465;2429757
9073269;593559;2443646
9073282;589197;2451307
9073284;606389;2419544
9073285;593847;2431249
9073286;595408;2424380
9073287;627567;2363698
9073288;590935;2399130
9073294;620675;2421730
9073298;596105;2433877
9073305;605306;2417508
9073316;636200;2419976
9073319;585644;2438053
9073321;596676;2423552
9073335;602380;2412787
9073341;598479;2403166
9073344;606227;2411891
9073346;589503;2411312
9073352;612720;2439096
9073360;641532;2438992
9073362;596797;2410299
9073365;603980;2431005
9073370;585402;2431461
9073380;582291;2432339
9073382;606053;2412202
9073385;585908;2421563
9073388;595494;2429297
9073391;605283;2426571
9073398;620406;2433566
9073401;538037;2449446
9073402;603895;2432125
9073407;610140;2401457
9073413;577670;2422510
9073418;631207;2441498
9073422;596360;2428869
9073427;605596;2406669
9073433;602661;2424981
9073435;552407;2444234
9073438;597372;2431621
9073440;585009;2384621
9073465;598479;2426209
9073468;600956;2437847
9073472;604854;2426746
9073477;602893;2442139
9073478;598850;2410259
9073489;616466;2415822
9073490;605249;2435788
9073492;595120;2390822
9073495;595194;2402751
9073499;592214;2430840
9073512;593104;2420808
9073514;593506;2424327
9073530;620422;2421487
9073531;592426;2427070
9073534;603623;2428427
9073535;606254;2422832
9073536;604745;2417404
9073540;601855;2430098
